text,likes,replies,date,sentiment
I love Palestine love from 🇵🇰,1,1,2024-09-30T07:54:59Z,
Must watch !!,0,0,2024-10-12T11:30:29Z,
Unbelievable. Those cowards responsible need to be held accountable for their war crimes and crimes against humanity at an international court!,1,0,2024-10-03T23:29:04Z,
Israel is full of lies upon lies.watch the day Israel attacked America uss liberty in 1967 and see how Israel will use USA again for their agenda,0,0,2023-11-16T11:11:44Z,
"Bravo 👏🏼. Well documented factual information given! Take a bow! Israhelli’s think the world is stupid, little do they know how their end will be. 🍉",1,0,2024-03-22T01:26:58Z,
Oh this only terrorist was censored in camera.. For what reason? so that people dont acknowledge they are Israel soldier who pretend to ne Hamas. Just Asking,3,0,2023-11-21T02:22:40Z,
For the algorithm,3,0,2024-10-07T17:06:26Z,
First its not a war. Second Hamas did not trigger it.,0,0,2024-08-19T05:14:00Z,
They scream like ladies when shot. Why?,0,0,2023-11-16T10:46:20Z,
"Unbelievable that these journalist focus on the Israeli intelligence and not on the murderous, evil, slaughtering HAMAS terrorists.  Something is seriously wrong with their hearts.",19,1,2023-11-16T04:44:48Z,
Make a through investigative report about the genocide that happening post october7 till now,1,0,2024-03-20T14:31:40Z,
"Every single adult human being should be forced to watch this.  So much heart break, so many tears, so much rage - I cannot tell you how I feel.  Thank you for ALWAYS being for the people and for the TRUTH!",566,11,2024-10-04T15:34:54Z,
The law of Karmas,0,0,2024-10-22T16:20:54Z,
Who counted those killed??? Europeans must stop being fooled by Arabs superior intelligence 😤,0,1,2024-08-17T09:33:42Z,
BECAUSE THE ISRAEL HAVE A BLACK HEART,0,0,2024-04-10T23:53:21Z,
We will never forget and we will never forgive,2,0,2024-10-03T15:34:13Z,
"Anyone notice some of them are wearing IDF uniforms, is this why some Israelis are claiming IDF was firing at them 🤔",9,2,2023-11-16T02:50:03Z,
"I never saw q documentary so fake 😂😂😂😂😂😂😂.
Why you dont show what hamas did that day ? No one footage of the brutality .
And you expect someone trust your narrative?",1,1,2024-06-07T13:15:08Z,
"What does this jerk mean ,"" There better ne more..."" ? You should try journalism not interested in your propaganda.",0,0,2023-11-21T23:53:59Z,
"I’m sorry. 
I’m French, and I condemn everything that is happening to people in Gaza.
There is plenty and plenty like me. We do not support any actions made against palestinians and support you guy’s freedom. 
Sorry for all this, sorry for your loses ❤",5,0,2024-10-10T17:24:37Z,
"WHAT does Kirby mean, “BOTH sides??”….You can’t compromise with terrorists.",0,0,2024-08-21T22:02:09Z,
Alluah fuk all....God is so great...Insane!    look how u are ''living'' for years and years u  are screaming this....There is no God.,0,0,2023-11-16T11:36:54Z,
everybody share it....,0,0,2024-03-25T18:59:00Z,
"To reference such depravity using terms such as righteous, or good, or moral, or any synonym of these is a complete and unadulterated bastardization of the English language, and there are none who don’t know it. That’s why the IOF and the Israeli government forbid any independent journalism from reporting inside Gaza.",0,0,2024-10-03T15:36:38Z,
How you knew where it hit?,0,0,2023-10-14T21:54:52Z,
"The way they have treated these people for almost a century, it was bound to happen. You can not push people and expect them to not retaliate.",1,0,2024-03-25T13:43:35Z,
That guy who can cry and lie. Wow,2,0,2024-03-21T05:57:05Z,
"Misclick y'all, mb",0,0,2023-11-28T19:48:22Z,
"free free Israel, free free Israel. from river to sea. free world from muslims",1,0,2024-08-19T07:46:30Z,
The Israeli Government do not care about Jewish people.,1,0,2024-03-20T10:36:10Z,
War criminals,3,0,2024-10-07T15:19:46Z,
In left buliding upper corner someone was present,0,0,2024-02-07T10:13:49Z,
No wonder why Jews have been kicked around the world for thousand years,0,0,2024-10-08T22:50:47Z,
"Someone shouldn’t claim as a human if he/she fails to condemn Israel, USA, EU & the western media.
This is a shame for humanity.",0,0,2024-10-03T18:21:53Z,
All civilian buildings are rocket sites,1,0,2024-10-12T09:46:00Z,
This is a credible report,0,0,2024-07-01T05:06:23Z,
What about the war on October  7 who investigate that there's a lot of video that Iranians people are enjoying during 180 missiles fires toward Israel be minded don't act as a one sided media,1,0,2024-10-07T13:21:13Z,
"Clearly this channel is misinformed about the type of ammunition these despicable animals brought into the kibbutzim. RPGs, hand-grenades, TNT and more. That is heavy ammunition that is capable of causing the damage they have caused. Its amazing how in todays world u can literally see the terrorists commit their crimes on live TV and still find a way to blame someone else for it. Amazing",1,1,2024-10-15T13:41:43Z,
I've heard that the IDF has been trained to treat all palestinians as subhuman for decades.,0,0,2024-05-19T02:46:38Z,
Very well documented. Thank you,2,0,2024-03-21T22:40:34Z,
Now this is proper journalism. Huge props to al-Jazeera,157,19,2024-03-27T07:35:38Z,
Hamas also carried RPGs,0,0,2024-08-07T17:14:13Z,
"Oron Liebermann is a jew, now what can you expect now? He talks boldly, but does not think right. The CNN journalists are unprofessional and don't even have freedom of speech. I'm not interested in fake news, I need professional, intelligent journalists. So goodbye CNN.",1,0,2023-11-19T11:38:37Z,
All u know is cry and lie,2,2,2024-11-23T00:40:23Z,
Does this video not show proof to your channel??  I'll never watch CNN again 😢😢😢😢,1,0,2023-11-16T02:24:41Z,
Another British imperialist crime just like the genocide in Kenya and India,0,0,2024-10-12T09:45:32Z,
"Israhell is good at acting, it would be better for them to be theater actors🗿",0,0,2024-04-22T23:19:27Z,
"Al Jazeera should make various SHORTS from this to take jabs at one of thems getting viral. 
Even if we like & shared like never before, most people can't watch 80min of this.",2,0,2024-10-12T20:34:01Z,
"I'm german, I'm so ashamed my country is complicit in the genocide being waged on Palestine.",3,2,2024-10-13T05:33:26Z,
I’m just…. Speechless. It’s so disgusting this world,0,0,2024-10-04T00:58:20Z,
Thank you for showing the cruelty of your friends hamas.. Karma,0,0,2024-05-22T02:03:20Z,
"I feel sorry for the people of Gaza but on the other hand they are taught.
And our teaching children that grow up to hate Israel in America.
That's why. You have regular civilians tending hamas Terrorist funerals so I kind of don't feel sorry for them. I feel sorry for the children being brainwashed. That's about it",0,0,2024-04-18T11:36:23Z,
"Few points… they did not enter through the hospital and you can listen to the words of the chief of the hospital to enter through an entry point it was 200 feet away. 
Second point after so many weeks over claiming, does anyone believe that they will stay in one place and not move on ? Or will take their Halloween outfit off and will mingle with the patients that was walking with their feet off the ground out of the hospital. ? 
3. Any weapon at any amount is against Geneva law’s - no weapons should be inside the hospital or underneath any hospital. Any weapons were found underneath MRI machines under patient’s beds that makes the nurses and the doctors member of Hamas.
4. Speak about the latest few polls  that were not done by any Israelis or the IDF who shows 98% of the Palestinian full support for what happened on 7 October and I just full support if they could repeat the same thing over and over Sam percentage said YES…. 

The whole cease-fire is nonsense as there is no proof of life and on top of that I don’t recall the Nazis giving the cease-fires, the British, giving cease-fires the Russians United States after Pearl Harbor, United, Kingdom, France and it’s shocking that you will take a count from a terrorist source - 
The reporter quote there better be a whole lot more” not single word about finding the hostages in the hospital underneath amazing simply amazing, but what they were promised that was found in a insane amount of large tunnels spiderwebs with better insulation filtering that in my 4 1/2 million dollar home. 
The chief of the hospital said that there was not one single shot fired, which tells you how careful the IDF is doing their jobs, but you guys won’t give them credit you guys want to discard them and everything is what’s wrong with them not the fact that they were C-Spire until October 6 th… 
If the IDF wanted to wipe Gaza, the whole wall knows that it will not take more than 10 minutes, but even after the 22 Arab countries in the summit did not come to any conclusion or actions, or taking any Palestinian to their countries Saudi Arabia, the size, the money, the resources There afraid that they will not want to leave the Egyptian’s. Do not want to open their borders what you see in Rafa is not Egypt president. CeCe has enough issues with the Muslim brotherhood’s another extremist against other Muslims not Jews… how about Jordan the prince Abdullah married to a Palestinian but he  will not let one Palestinian in, but it’s OK to blame Israel for everything why he will not let them in no one says- those of you does not know. Should go to Barnes & Noble’s sit down and have some coffee and read history for dummies and I’m not trying to be offensive only because it’s free and it’s all facts. Once you know history, then you can speak up just like his father paid mercenary from Pakistan to come to Jordan and butcher 30,000 Palestinians at the time that were butchering his people the Jordanian people and that’s all Yasser Arafat the PLO was born with the extension of Black September, who was responsible for the killing of the Israeli athletes in Munich and if you never read Clinton book about the agreement in the White House for 98% for what the PLO asked- Barack agreed and Arafat fleet …. 
If he only said yes, then we will not even talk today about this. The real issue is not 2 state solution. But only 1 !!!! They say Palestine. There was never a nation by the name Palestine, 1948 UN declare the only Jewish state  right a away five countries attacking holocaust survivors and losing not once not twice every single war, and I have to mention that they have started….🇮🇱🇺🇸🧠♟️",2,2,2023-11-19T16:50:05Z,
i hope they find peace ,2,0,2024-04-27T05:11:09Z,
The most moral army 😒😒😡😡😡🗑️,1,0,2024-10-04T05:08:03Z,
"CNN is full of lies, enough of the charade, enough of misleading the European viewer🎬😇🎥📡",1,0,2023-11-16T06:44:45Z,
"The Watcher 
Islam Don´t Want The Jews There 
Becouse Thy Want To Grow As The Animals They´re 
So They Can Take The World 
They See Israel As The Rest Of The World´s eye
Take Israel From There 
And Be Invaded By The Plague Of Madness

Alpha Draco Veritatis",0,0,2024-10-21T13:32:15Z,
bro running in the open field no cover😂😂 ahows how dumb and stupid they are,0,0,2023-11-16T23:48:46Z,
"Let’s get real the death toll is closer to 100,000 why should Palestinian lives not matter it’s a disgrace",0,0,2024-08-17T20:08:22Z,
Good we all stand with Israel,6,3,2023-10-07T23:13:59Z,
And what about the terrorists vehicles found at hospital used in attacks.,0,0,2023-11-22T17:03:38Z,
